ITEM_SEQ,INGR_CODE,INGR_NAME,QNT,INGD_UNIT_CD
201310386,D001455,"클로스트리디움보툴리눔독소A형",,"유니트"
201310387,D000204,"라베프라졸나트륨",20.0,"밀리그램"
201310388,D000739,"에페리손염산염",50,"밀리그램"
201310393,D000455,"아토르바스타틴칼슘",10.36,"밀리그램"
201310394,D000628,"록시트로마이신",,"밀리그램"
201310395,D001229,"레보설피리드",25,"밀리그램"
201310399,D001488,"라푸티딘",10,"밀리그램"
201310403,D000316,"슈도에페드린염산염",120.0,"밀리그램"
201310403,D000903,"레보세티리진염산염",2.5,"밀리그램"
201310405,D000517,"플루코나졸",50,"밀리그램"
201310407,D000891,"도네페질염산염일수화물",10.43,"밀리그램"
201310408,D000469,"오메프라졸장용성과립",233,"밀리그램"
201310409,D000147,"클로르족사존",250,"밀리그램"
201310409,D000134,"아세트아미노펜",300,"밀리그램"
201310413,D000134,"아세트아미노펜",200.0,"밀리그램"
201310413,D000747,"카페인무수물",25.0,"밀리그램"
201310413,D000155,"에페드린염산염",25.0,"밀리그램"
201310498,D000982,"나프록센",250,"밀리그램"
201310500,D000773,"트라마돌염산염",18.75,"밀리그램"
201310500,D000134,"아세트아미노펜",162.5,"밀리그램"
201310512,D000666,"오플록사신",3,"밀리그램"
201310514,D000486,"토브라마이신",3,"밀리그램"
201310516,D000671,"탄산칼슘",750,"밀리그램"
201310516,D000658,"농축콜레칼시페롤과립",2,"밀리그램"
201310532,D000902,"케토티펜푸마르산염",0.69,"밀리그램"
201310549,D000122,"메로페넴수화물",1,"그램"
201310556,D000197,"니페디핀",5.0,"밀리그램"
201310572,D000793,"레보플록사신",5,"밀리그램"
201310577,D000451,"아리피프라졸",1.0,"밀리그램"
201310579,D000273,"칸데사르탄실렉세틸",16.0,"밀리그램"
201310579,D000559,"히드로클로로티아지드",12.5,"밀리그램"
201310583,D000134,"아세트아미노펜",325.0,"밀리그램"
201310583,D000773,"트라마돌염산염",37.5,"밀리그램"
201310587,D000427,"멜록시캄",7.5,"밀리그램"
201310588,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201310589,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201310590,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201310592,D000452,"아스피린",100.0,"밀리그램"
201310594,D000140,"시메티딘",200,"밀리그램"
201310595,D000902,"케토티펜푸마르산염",0.69,"밀리그램"
201310597,D000486,"토브라마이신",3,"밀리그램"
201310598,D000793,"레보플록사신수화물",5.0,"밀리그램"
201310609,D000452,"클로피도그렐황산염",,"밀리그램"
201310616,D001617,"L-이소류신",0.56,"그램"
201310616,D000283,"L-메티오닌",0.88,"그램"
201310617,D001098,"길경",426,"밀리그램"
201310617,D000363,"감초",426,"밀리그램"
201310619,D000247,"실로스타졸",100.0,"밀리그램"
201310620,D001325,"엔테카비르",0.53,"밀리그램"
201310621,D001521,"피리독신염산염",50,"밀리그램"
201310642,D000134,"아세트아미노펜",300.0,"밀리그램"
201310642,D000147,"클로르족사존",250.0,"밀리그램"
201310643,D000762,"이트라코나졸",100.0,"밀리그램"
201310644,D000671,"글루콘산칼슘수화물",100.000,"밀리그램"
201310644,D000147,"산화마그네슘",10.000,"밀리그램"
201310660,D000517,"플루코나졸",50,"밀리그램"
201310664,D000758,"이소트레티노인",20.0,"밀리그램"
201310682,D001325,"엔테카비르",1.06,"밀리그램"
201310700,D000773,"트라마돌염산염",18.75,"밀리그램"
201310700,D000134,"아세트아미노펜",162.5,"밀리그램"
201310714,D000518,"피타바스타틴칼슘",4.0,"밀리그램"
201310716,D000793,"레보플록사신수화물",,"밀리그램"
201310717,D001098,"리보플라빈부티레이트",6.000,"밀리그램"
201310717,D001521,"피리독신염산염",1.000,"밀리그램"
201310717,D000363,"티아민질산염",5.000,"밀리그램"
201310717,D001495,"우르소데옥시콜산",5.000,"밀리그램"
201310717,D000147,"산화마그네슘",10.000,"밀리그램"
201310720,D000204,"라베프라졸나트륨",,"밀리그램"
201310742,D000011,"발사르탄",160.0,"밀리그램"
201310745,D000486,"토브라마이신",3,"밀리그램"
201310756,D000540,"부스피론염산염",5.0,"밀리그램"
201310764,D000152,"암로디핀베실산염",6.94,"밀리그램"
201310764,D000011,"발사르탄",160.0,"밀리그램"
201310766,D000204,"라베프라졸나트륨",20.0,"밀리그램"
201310778,D000220,"로사르탄칼륨",50,"밀리그램"
201310780,D000204,"라베프라졸나트륨",10.0,"밀리그램"
201310781,D000204,"라베프라졸나트륨",20.0,"밀리그램"
201310782,D001488,"라푸티딘",10,"밀리그램"
201310783,D000455,"아토르바스타틴칼슘삼수화물",21.69,"밀리그램"
201310784,D000455,"아토르바스타틴칼슘삼수화물",10.85,"밀리그램"
201310785,D000107,"피나스테리드",,"밀리그램"
201310791,D000309,"피록시캄",20,"밀리그램"
201310808,D000705,"플루르비프로펜",33,"밀리그램"
201310819,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201310820,D000868,"에스암로디핀베실산염이수화물",,"밀리그램"
201310824,D000204,"라베프라졸나트륨",,"밀리그램"
201310825,D000204,"라베프라졸나트륨",20,"밀리그램"
201310826,D000516,"플루옥세틴염산염",22.4,"밀리그램"
201310828,D000011,"발사르탄",160.0,"밀리그램"
201310829,D000718,"메트포르민염산염",500,"밀리그램"
201310830,D001325,"엔테카비르",1.06,"밀리그램"
201310834,D000075,"플루오로메톨론",1.0,"밀리그램"
201310841,D000501,"독세핀염산염",6.78,"밀리그램"
201310842,D000501,"독세핀염산염",3.39,"밀리그램"
201310868,D000455,"아토르바스타틴칼슘수화물",21.69,"밀리그램"
201310869,D000224,"리세드론산나트륨",35.0,"밀리그램"
201310895,D000442,"보글리보스",0.3,"밀리그램"
201310896,D000452,"클로피도그렐황산염",97.875,"밀리그램"
201310897,D000246,"실데나필시트르산염",35.11,"밀리그램"
201310901,D000005,"메틸프레드니솔론",4.0,"밀리그램"
201310911,D000902,"케토티펜푸마르산염",0.69,"밀리그램"
201310913,D001325,"엔테카비르",0.53,"밀리그램"
201310914,D000451,"아리피프라졸",10.00,"밀리그램"
201310915,D000451,"아리피프라졸",15.00,"밀리그램"
201310917,D000147,"푸르설티아민염산염",36.39,"밀리그램"
201310917,D001521,"피리독신염산염",33.33,"밀리그램"
201310920,D000152,"암로디핀베실산염",6.944,"밀리그램"
201310922,D000075,"플루오로메톨론",1,"밀리그램"
201310933,D000890,"둘록세틴염산염장용과립",352.94,"밀리그램"
201310935,D000498,"니코란딜",5,"밀리그램"
201310936,D000729,"세프트리악손나트륨수화물",1,"그램"
201310937,D000451,"아리피프라졸",10,"밀리그램"
201310948,D000658,"콜레칼시페롤",5.0,"밀리그램"
201310949,D000485,"텔미사르탄",40.00,"밀리그램"
201310950,D000086,"덱시부프로펜",300.0,"밀리그램"
201310951,D000011,"발사르탄",,"밀리그램"
201310951,D000152,"암로디핀베실산염",,"밀리그램"
201310952,D000905,"몬테루카스트나트륨",5.2,"밀리그램"
201310962,D000427,"멜록시캄",7.5,"밀리그램"
201310963,D000739,"에페리손염산염",50,"밀리그램"
201310964,D000455,"아토르바스타틴칼슘수화물",10.85,"밀리그램"
201310977,D000204,"라베프라졸나트륨",20,"밀리그램"
201310978,D000204,"라베프라졸나트륨",10,"밀리그램"
201310979,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201310980,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201310981,D000373,"클래리트로마이신제피과립","8,445","밀리그램"
201310988,D000008,"미라베그론",50.0,"밀리그램"
201310989,D000008,"미라베그론",25.0,"밀리그램"
201310991,D000525,"록소프로펜나트륨수화물",68.1,"밀리그램"
201310992,D000451,"아리피프라졸",15,"밀리그램"
201400002,D000011,"발사르탄",,"밀리그램"
201400002,D000152,"암로디핀베실산염",,"밀리그램"
201400003,D000011,"발사르탄",,"밀리그램"
201400003,D000152,"암로디핀베실산염",,"밀리그램"
201400004,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400005,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201400013,D000046,"이르베사르탄",300,"밀리그램"
201400014,D000046,"이르베사르탄",150,"밀리그램"
201400018,D000709,"바시트라신",500,"아이.유"
201400018,D001154,"폴리믹신B황산염",10000,"아이.유"
201400021,D000517,"플루코나졸",50,"밀리그램"
201400023,D000065,"토피라메이트",100,"밀리그램"
201400024,D000065,"토피라메이트",100,"밀리그램"
201400028,D000183,"테트라데실황산나트륨콘센트레이트",4.08,"밀리그램"
201400030,D000363,"이부프로펜",200,"밀리그램"
201400030,D001098,"작약가루",100,"밀리그램"
201400031,D000739,"에페리손염산염",50,"밀리그램"
201400049,D000758,"이소트레티노인",20,"밀리그램"
201400053,D000220,"로사르탄칼륨",50,"밀리그램"
201400053,D000559,"히드로클로로티아지드",12.5,"밀리그램"
201400060,D000742,"아지트로마이신수화물","250(역가)","밀리그램"
201400080,D000581,"칼시트리올",1.0,"마이크로그램"
201400081,D000011,"발사르탄",80,"밀리그램"
201400081,D000152,"암로디핀베실산염",6.94,"밀리그램"
201400082,D000011,"발사르탄",160,"밀리그램"
201400082,D000152,"암로디핀베실산염",6.94,"밀리그램"
201400099,D001098,"아스코르브산과립",103.1,"밀리그램"
201400099,D001521,"피리독신염산염",2,"밀리그램"
201400099,D000147,"푸르설티아민",50,"밀리그램"
201400102,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201400111,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400112,D000219,"로수바스타틴칼슘",5.20,"밀리그램"
201400114,D000671,"탄산수소나트륨",178.5,"밀리그램"
201400114,D000565,"염화칼륨",46.6,"밀리그램"
201400115,D000718,"메트포르민염산염",500,"밀리그램"
201400118,D000739,"에페리손염산염",50,"밀리그램"
201400120,D000323,"미르타자핀",15.0,"밀리그램"
201400123,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201400124,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400126,D000160,"올로파타딘염산염",5.0,"밀리그램"
201400140,D001098,"길경",852,"밀리그램"
201400140,D000363,"감초",852,"밀리그램"
201400143,D000363,"티아민질산염",100.0,"밀리그램"
201400143,D001495,"우르소데옥시콜산",10.0,"밀리그램"
201400143,D001098,"리보플라빈",100.0,"밀리그램"
201400143,D001521,"니코틴산아미드",100.0,"밀리그램"
201400154,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400155,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400156,D000204,"라베프라졸나트륨",10.0,"밀리그램"
201400158,D000591,"트라스투주맙",150,"밀리그램"
201400159,D000591,"트라스투주맙",440,"밀리그램"
201400162,D000011,"발사르탄",,"밀리그램"
201400162,D000152,"암로디핀베실산염",,"밀리그램"
201400190,D000455,"아토르바스타틴칼슘수화물",21.69,"밀리그램"
201400192,D000758,"이소트레티노인",20,"밀리그램"
201400193,D000455,"아토르바스타틴칼슘수화물",,"밀리그램"
201400194,D000160,"올로파타딘염산염",5,"밀리그램"
201400237,D001377,"수산화마그네슘",1.96,"그램"
201400251,D000134,"아세트아미노펜",400.0,"밀리그램"
201400251,D000316,"슈도에페드린염산염",30.0,"밀리그램"
201400251,D000145,"클로르페니라민말레산염",2.5,"밀리그램"
201400252,D000134,"아세트아미노펜",400.0,"밀리그램"
201400252,D000493,"덱스트로메토르판브롬화수소산염수화물",16.0,"밀리그램"
201400252,D000092,"dl-메틸에페드린염산염",25.0,"밀리그램"
201400252,D001098,"노스카핀염산염수화물",16.0,"밀리그램"
201400254,D000147,"황련해독탕엑스",233.33,"밀리그램"
201400262,D000134,"아세트아미노펜",300.0,"밀리그램"
201400262,D000147,"클로르족사존",250.0,"밀리그램"
201400277,D000515,"프로파페논염산염",425.0,"밀리그램"
201400278,D000515,"프로파페논염산염",225.0,"밀리그램"
201400279,D000515,"프로파페논염산염",325.0,"밀리그램"
201400284,D000363,"티아민질산염",50.0,"밀리그램"
201400284,D001098,"아스코르브산과립97%",52.0,"밀리그램"
201400284,D001521,"니코틴산아미드",50.0,"밀리그램"
201400284,D000658,"콜레칼시페롤과립",2.0,"밀리그램"
201400284,D000216,"레티놀팔미테이트유",2.0,"밀리그램"
201400285,D000603,"네오마이신황산염",50.2,"밀리그램"
201400285,D000479,"니스타틴","100,000","아이.유"
201400285,D001154,"폴리믹신B황산염","35,000","아이.유"
201400286,D000219,"로수바스타틴칼슘(미분화)",5.20,"밀리그램"
201400287,D000219,"로수바스타틴칼슘(미분화)",10.4,"밀리그램"
201400288,D000219,"로수바스타틴칼슘(미분화)",,"밀리그램"
201400289,D000219,"로수바스타틴칼슘(미분화)",,"밀리그램"
201400290,D000219,"로수바스타틴칼슘(미분화)",20.80,"밀리그램"
201400292,D000565,"염화칼륨",0.8,"밀리그램"
201400293,D000134,"아세트아미노펜",,"밀리그램"
201400293,D000145,"클로르페니라민말레산염",,"밀리그램"
201400293,D000092,"dl-메틸에페드린염산염",,"밀리그램"
201400293,D000316,"슈도에페드린염산염",,"밀리그램"
201400293,D000493,"덱스트로메토르판브롬화수소산염수화물",,"밀리그램"
201400305,D000707,"플루티카손프로피오네이트(미분화)",500,"마이크로그램"
201400306,D000707,"플루티카손프로피오네이트(미분화)",100,"마이크로그램"
201400307,D000707,"플루티카손프로피오네이트(미분화)",250,"마이크로그램"
201400318,D000452,"아스피린",100.00,"밀리그램"
201400325,D000134,"아세트아미노펜",200.00,"밀리그램"
201400325,D000145,"클로르페니라민말레산염",1.25,"밀리그램"
201400325,D000092,"dl-메틸에페드린염산염",12.50,"밀리그램"
201400325,D000316,"슈도에페드린염산염",15.00,"밀리그램"
201400325,D000493,"덱스트로메토르판브롬화수소산염수화물",8.00,"밀리그램"
201400326,D000591,"트라스투주맙엠탄신",106,"밀리그램"
201400327,D000591,"트라스투주맙엠탄신",171,"밀리그램"
201400337,D000930,"레보드로프로피진",60,"밀리그램"
201400343,D000134,"아세트아미노펜",325,"밀리그램"
201400343,D000773,"트라마돌염산염",37.5,"밀리그램"
201400347,D000455,"아토르바스타틴칼슘삼수화물",21.7,"밀리그램"
201400348,D000134,"아세트아미노펜",200.00,"밀리그램"
201400348,D000316,"슈도에페드린염산염",15.00,"밀리그램"
201400348,D000145,"클로르페니라민말레산염",1.25,"밀리그램"
201400348,D000092,"dl-메틸에페드린염산염",6.25,"밀리그램"
201400348,D000493,"티페피딘시트르산염",5.00,"밀리그램"
201400349,D000134,"아세트아미노펜",200.00,"밀리그램"
201400349,D000145,"클로르페니라민말레산염",1.25,"밀리그램"
201400349,D000316,"슈도에페드린염산염",15.00,"밀리그램"
201400350,D000160,"올로파타딘염산염",1.11,"밀리그램"
201400352,D000219,"로수바스타틴칼슘(미분화)",10.40,"밀리그램"
201400353,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400354,D000204,"라베프라졸나트륨",20.0,"밀리그램"
201400360,D000035,"에스시탈로프람옥살산염",25.54,"밀리그램"
201400361,D000455,"아토르바스타틴칼슘삼수화물",21.69,"밀리그램"
201400366,D001325,"엔테카비르",1.06,"밀리그램"
201400367,D001325,"엔테카비르",0.53,"밀리그램"
201400370,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400371,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400372,D000204,"라베프라졸나트륨",10.0,"밀리그램"
201400379,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400380,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400381,D000107,"피나스테리드",,"밀리그램"
201400382,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400383,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201400384,D000392,"글리메피리드",2.0,"밀리그램"
201400384,D000718,"메트포르민염산염",500.0,"밀리그램"
201400385,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201400386,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400387,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400388,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400389,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201400390,D000620,"프라미펙솔염산염일수화물",0.375,"밀리그램"
201400391,D000620,"프라미펙솔염산염일수화물",1.5,"밀리그램"
201400392,D000972,"올메사탄메독소밀",10.00,"밀리그램"
201400393,D000972,"올메사탄메독소밀",40.00,"밀리그램"
201400395,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201400396,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400401,D000219,"로수바스타틴칼슘(미분화)",20.8,"밀리그램"
201400402,D000219,"로수바스타틴칼슘(미분화)",10.4,"밀리그램"
201400407,D000142,"시프로플록사신염산염수화물",291.00,"밀리그램"
201400409,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400410,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201400411,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400412,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400413,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201400414,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400415,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201400416,D000768,"카페시타빈",500.0,"밀리그램"
201400417,D000768,"카페시타빈",150.0,"밀리그램"
201400419,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400422,D000204,"라베프라졸나트륨",20.0,"밀리그램"
201400423,D000219,"로수바스타틴칼슘",5.20,"밀리그램"
201400425,D000684,"티몰롤말레산염",6.83,"밀리그램"
201400426,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400426,D000972,"올메사르탄메독소밀",20,"밀리그램"
201400429,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201400432,D000219,"로수바스타틴칼슘",5.20,"밀리그램"
201400433,D000219,"로수바스타틴칼슘",20.80,"밀리그램"
201400434,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201400435,D000219,"로수바스타틴칼슘",5.20,"밀리그램"
201400438,D000220,"로사르탄칼륨",100.0,"밀리그램"
201400438,D000559,"히드로클로로티아지드",12.5,"밀리그램"
201400441,D001017,"아파티닙이말레산염",29.5600,"밀리그램"
201400443,D001017,"아파티닙이말레산염",44.3400,"밀리그램"
201400444,D001017,"아파티닙이말레산염",59.1200,"밀리그램"
201400450,D001489,"니자티딘",150.0,"밀리그램"
201400451,D000219,"로수바스타틴칼슘(미분화)",5.2,"밀리그램"
201400452,D000219,"로수바스타틴칼슘(미분화)",20.8,"밀리그램"
201400453,D000297,"돔페리돈말레산염",12.72,"밀리그램"
201400463,D000628,"록시트로마이신",150.0,"밀리그램"
201400490,D000591,"트라스투주맙",440,"밀리그램"
201400493,D000452,"아스피린",100.00,"밀리그램"
201400497,D000455,"아토르바스타틴칼슘",21.69,"밀리그램"
201400500,D000739,"아세클로페낙",100.0,"밀리그램"
201400501,D000152,"암로디핀베실산염",6.944,"밀리그램"
201400509,D000493,"덱스트로메토르판브롬화수소산염수화물",7.50,"밀리그램"
201400509,D001098,"노스카핀염산염수화물",8.00,"밀리그램"
201400509,D000092,"구아이페네신",37.50,"밀리그램"
201400509,D000145,"클로르페니라민말레산염",1.50,"밀리그램"
201400512,D000709,"리도카인",2,"그램"
201400512,D001483,"크로타미톤",5,"그램"
201400512,D000493,"디펜히드라민",1,"그램"
201400542,D000147,"클로르족사존",250.0,"밀리그램"
201400542,D000134,"아세트아미노펜",300.0,"밀리그램"
201400559,D000515,"프로파페논염산염",150.0,"밀리그램"
201400580,D000363,"감초",330,"밀리그램"
201400580,D001098,"진피",290.95,"밀리그램"
201400580,D000493,"회향",189.75,"밀리그램"
201400595,D000916,"암브록솔염산염",30,"밀리그램"
201400605,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400607,D000224,"리세드론산나트륨",35.0,"밀리그램"
201400608,D000758,"이소트레티노인",10.00,"밀리그램"
201400621,D000761,"이오프로마이드",623.40,"밀리그램"
201400622,D000761,"이오프로마이드",768.86,"밀리그램"
201400634,D000296,"독시라민숙신산염",6.25,"밀리그램"
201400634,D000493,"덱스트로메토르판브롬화수소산염수화물",10.0,"밀리그램"
201400634,D000134,"아세트아미노펜",250.0,"밀리그램"
201400634,D000316,"수도에페드린염산염",30.0,"밀리그램"
201400635,D000246,"실데나필시트르산염",35.11,"밀리그램"
201400648,D000165,"이오버솔",678.0,"밀리그램"
201400649,D000165,"이오버솔",741.0,"밀리그램"
201400681,D001617,"아세틸시스테인",200,"밀리그램"
201400682,D000669,"이오헥솔",647,"밀리그램"
201400683,D000669,"이오헥솔",755,"밀리그램"
201400684,D000497,"니카르디핀염산염",,"밀리그램"
201400702,D000011,"발사르탄",80.0,"밀리그램"
201400702,D000152,"암로디핀베실산염",6.935,"밀리그램"
201400703,D000011,"발사르탄",160.0,"밀리그램"
201400703,D000152,"암로디핀베실산염",6.935,"밀리그램"
201400704,D000011,"발사르탄",160,"밀리그램"
201400704,D000152,"암로디핀베실산염",13.87,"밀리그램"
201400706,D000517,"플루코나졸",50,"밀리그램"
201400730,D000905,"몬테루카스트나트륨",10.4,"밀리그램"
201400732,D000363,"이부프로펜",400,"밀리그램"
201400746,D001521,"시아노코발라민1000배산",12,"밀리그램"
201400753,D000203,"라모세트론염산염",0.15,"밀리그램"
201400757,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400772,D000718,"메트포르민염산염",500,"밀리그램"
201400785,D000134,"아세트아미노펜",200,"밀리그램"
201400785,D000155,"에페드린염산염",25,"밀리그램"
201400785,D000747,"카페인무수물",25,"밀리그램"
201400806,D000219,"로수바스타틴칼슘",5.2,"밀리그램"
201400806,D000972,"올메사르탄메독소밀",20,"밀리그램"
201400807,D000896,"페닐레프린염산염",2.5,"밀리그램"
201400817,D000086,"덱시부프로펜",300,"밀리그램"
201400828,D000152,"암로디핀베실산염",6.944,"밀리그램"
201400830,D000565,"염화칼륨",0.5075,"그램"
201400830,D001098,"아스코르브산",2.35,"그램"
201400833,D000312,"리마프로스트알파덱스",166.67,"마이크로그램"
201400834,D001489,"니자티딘",150.0,"밀리그램"
201400839,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400840,D000219,"로수바스타틴칼슘",20.8,"밀리그램"
201400841,D001377,"수산화마그네슘",100,"밀리그램"
201400841,D001491,"탄산마그네슘",100,"밀리그램"
201400841,D001498,"침강탄산칼슘",160,"밀리그램"
201400841,D000425,"시메티콘",20,"밀리그램"
201400842,D001521,"니코틴산아미드",20,"밀리그램"
201400842,D001098,"아스코르브산",75,"밀리그램"
201400842,D000363,"티아민염산염",2,"밀리그램"
201400842,D000216,"레티놀팔미테이트",2.94,"밀리그램"
201400842,D000658,"농축콜레칼시페롤(분말형)",2,"밀리그램"
201400853,D000517,"플루코나졸",50,"밀리그램"
201400864,D000729,"세프트리악손나트륨수화물",,"그램"
201400865,D000565,"염화칼륨",0.5075,"그램"
201400865,D001098,"아스코르브산",2.35,"그램"
201400873,D000906,"아세브로필린",100,"밀리그램"
201400874,D000430,"목시플록사신",1.6,"밀리그램"
201400876,D000671,"탄산수소나트륨",2.13,"그램"
201400878,D000718,"메트포르민염산염",500,"밀리그램"
201400914,D000380,"테르비나핀염산염",140.625,"밀리그램"
201400915,D000739,"에페리손염산염",50,"밀리그램"
201400916,D000671,"탄산수소나트륨",2.13,"그램"
201400916,D001498,"침강탄산칼슘",3.25,"그램"
201400918,D000219,"로수바스타틴칼슘",10.4,"밀리그램"
201400919,D000515,"프로파페논염산염",300,"밀리그램"
201400924,D000892,"리바스티그민",12.0,"밀리그램"
201400925,D000892,"리바스티그민",6.0,"밀리그램"
201400926,D000892,"리바스티그민",12.0,"밀리그램"
201400927,D000892,"리바스티그민",6.0,"밀리그램"
201400929,D000891,"도네페질염산염일수화물",5.22,"밀리그램"
201400930,D000452,"아스피린",325,"밀리그램"
201400930,D000671,"탄산수소나트륨",1916,"밀리그램"
201400931,D000220,"로사르탄칼륨",100.0,"밀리그램"
201400931,D000559,"히드로클로로티아지드",25.0,"밀리그램"
201400952,D000905,"몬테루카스트나트륨",4.16,"밀리그램"
201400957,D000204,"라베프라졸나트륨",10,"밀리그램"
201400958,D000552,"아토목세틴염산염",45.71,"밀리그램"
201400959,D000552,"아토목세틴염산염",11.43,"밀리그램"
201400960,D000552,"아토목세틴염산염",28.57,"밀리그램"
201400961,D000552,"아토목세틴염산염",45.71,"밀리그램"
201400962,D000552,"아토목세틴염산염",11.43,"밀리그램"
201400963,D000552,"아토목세틴염산염",20.57,"밀리그램"
201400964,D000552,"아토목세틴염산염",68.56,"밀리그램"
201400968,D000658,"콜레칼시페롤",5.0,"밀리그램"
201400970,D000219,"로수바스타틴칼슘",10.40,"밀리그램"
201400980,D001521,"시아노코발라민1000배산",6,"밀리그램"
201400980,D001098,"아스코르브산",20,"밀리그램"
201400980,D000363,"티아민질산염",12,"밀리그램"
201400980,D000216,"레티놀팔미테이트",0.588,"밀리그램"
201400980,D000658,"농축콜레칼시페롤(분말형)",1,"밀리그램"
201400981,D000289,"네포팜염산염",10,"밀리그램"
201400982,D001617,"L-류신",1904,"밀리그램"
201400984,D000930,"레보드로프로피진",60,"밀리그램"
201401003,D001358,"벨라돈나총알칼로이드",0.2,"밀리그램"
201401003,D000145,"클로르페니라민말레산염",4.0,"밀리그램"
201401003,D000092,"dl-메틸에페드린염산염",30.0,"밀리그램"
201401003,D000747,"카페인무수물",30.0,"밀리그램"
201401011,D000793,"레보플록사신수화물",5.1246,"밀리그램"
201401021,D000142,"시프로플록사신염산염수화물",582.0,"밀리그램"
201401034,D000134,"아세트아미노펜",400.0,"밀리그램"
201401034,D000747,"카페인무수물",10.0,"밀리그램"
201401034,D000147,"푸르설티아민",8.0,"밀리그램"
201401036,D000307,"피라세탐",200,"밀리그램"
201401037,D000463,"에토돌락",200,"밀리그램"
201401038,D000142,"시프로플록사신염산염수화물",582,"밀리그램"
201401041,D000493,"디펜히드라민염산염",2,"그램"
201401041,D000709,"l-멘톨",3,"그램"
201401055,D001495,"우르소데옥시콜산",,"밀리그램"
201401057,D000152,"암로디핀베실산염",13.87,"밀리그램"
201401057,D000011,"발사르탄",160,"밀리그램"
201401064,D000065,"토피라메이트",100.0,"밀리그램"
201401065,D000410,"플루나리진염산염",,"밀리그램"
201401073,D000683,"트리암시놀론아세토니드",1,"밀리그램"
201401077,D000718,"메트포르민염산염",500.0,"밀리그램"
201401077,D000690,"글리벤클라미드",5.0,"밀리그램"
201401078,D000152,"타다라필",20.00,"밀리그램"
201401079,D000892,"리바스티그민",27.0,"밀리그램"
201401095,D000982,"나프록센",250.0,"밀리그램"
201401096,D001495,"우르소데옥시콜산",50,"밀리그램"
201401096,D000363,"티아민질산염",10,"밀리그램"
201401096,D001098,"리보플라빈",5,"밀리그램"
201401098,D000373,"클래리트로마이신",,"밀리그램"
201401099,D000493,"디펜히드라민염산염",25.0,"밀리그램"
201401107,D001443,"프로티온아미드",250.0,"밀리그램"
201401127,D001325,"엔테카비르",1.06,"밀리그램"
201401129,D000273,"칸데사르탄실렉세틸",16.00,"밀리그램"
201401143,D001098,"진피70%에탄올틴크(1→5)",1,"밀리리터"
201401143,D000026,"DL-카르니틴염산염",110,"밀리그램"
201401147,D000223,"리바비린",200,"밀리그램"
201401172,D000455,"아토르바스타틴칼슘수화물",10.85,"밀리그램"
201401172,D000152,"암로디핀베실산염",6.94,"밀리그램"
201401189,D000552,"아토목세틴염산염",11.43,"밀리그램"
201401190,D000552,"아토목세틴염산염",68.56,"밀리그램"
201401218,D000603,"네오마이신황산염",50.2,"밀리그램"
201401218,D000479,"니스타틴","100,000","아이.유"
201401218,D001154,"폴리믹신B황산염","35,000","아이.유"
201401226,D000011,"발사르탄",80,"밀리그램"
201401226,D000152,"암로디핀베실산염",6.94,"밀리그램"
